id,normalized_name,category_code,founded_at,country_code
c:7859,mmchannel,other,2003-05-01,ESP
c:78590,visualase,biotech,2005-01-01,USA
c:78599,arstasis,medical,2006-01-01,USA
c:786,globalmotion,travel,2006-01-01,USA
c:78602,apexservices,finance,2003-01-01,ARE
c:78606,tapsense,mobile,2011-05-10,USA
c:78613,wojo design,web,2004-09-01,USA
c:78614,loylogic,ecommerce,2005-02-01,CHE
c:78621,vc cafe,public_relations,2005-12-01,GBR
c:78623,sunsun lighting,manufacturing,2010-01-01,CHN
c:78624,sapato ru,ecommerce,2010-06-01,RUS
c:78626,miscale,web,2008-01-01,USA
c:7863,synergize it,advertising,2000-01-01,ZAF
c:78633,cryptography research,security,1995-01-01,USA
c:78635,apptha,software,2007-02-28,IND
c:78637,crmnext,software,2002-01-01,IND
c:7864,bitdefender,software,1996-01-01,USA
c:78646,strangelogic,advertising,2009-04-01,GBR
c:7865,projectspaces,software,2001-01-01,USA
c:78651,fundspire,software,2009-06-01,USA
c:78656,savewall,web,2010-01-01,CAN
c:7866,umapper,web,2007-01-01,USA
c:7867,phase 2 international,software,2002-03-01,USA
c:78672,nanocom,public_relations,1998-01-01,USA
c:78674,friendeo,games_video,2011-06-01,USA
c:78675,minertha,web,2011-04-06,USA
c:78676,football2soccer,web,2011-07-01,GBR
c:7868,stampede technologies,software,1993-01-01,USA
c:78680,theretirementcourse,software,2008-01-01,USA
c:78681,cage,software,2011-10-31,USA
c:78686,jobbook,web,2010-09-03,CAN
c:78689,shoparatti,web,2011-03-28,USA
c:7869,paragent,enterprise,2003-07-01,USA
c:78692,whisbird,network_hosting,2011-04-01,GBR
c:78693,vidcaster,enterprise,2010-03-01,USA
c:78695,ginger io,analytics,2011-01-01,USA
c:78696,i2 mobile solutions,mobile,2006-08-01,BRA
c:78697,willcall,mobile,2010-06-01,USA
c:787,ceedo technologies,mobile,2005-10-01,ISR
c:7870,stage two consulting,consulting,2006-11-01,USA
c:78701,surf air,travel,2011-11-05,USA
c:78705,blurbthis,web,2010-08-01,USA
c:78708,callbox,public_relations,2004-12-01,USA
c:78709,thetus,software,2003-01-01,USA
c:78715,first newport,other,2006-01-01,USA
c:78718,analytixware,software,2010-08-31,AUS
c:7872,mixi,mobile,1999-07-03,JPN
c:78720,appgrooves,mobile,2011-01-01,USA
c:78721,uknowa,web,2009-01-01,CAN
c:78724,flirtic,social,2010-07-01,EST
c:7873,backverse,ecommerce,2008-06-24,USA
c:78734,lockonltd,advertising,2001-06-06,JPN
c:78736,access scientific,medical,2004-01-01,USA
c:7874,sitel,enterprise,1985-01-01,USA
c:78745,allied pacific sports network,sports,2009-01-01,HKG
c:78746,gale technologies,software,2008-01-01,USA
c:78747,optimal fusion,advertising,2006-07-01,USA
c:78748,crowdfanatic,web,2009-08-01,CAN
c:78759,joulex,enterprise,2009-01-01,USA
c:78760,rapid bridge,semiconductor,2004-01-01,USA
c:78761,tsimpountiii games,games_video,2010-05-27,USA
c:78766,rvolve,advertising,2010-11-01,GBR
c:78776,z p tsotetsi investment holdings,finance,2012-01-01,ZAF
c:78789,guestvessel,web,2010-01-01,USA
c:7879,youmail,messaging,2007-01-01,USA
c:78790,optotraffic,security,2005-01-01,USA
c:78798,bands on a budget,web,2007-07-01,USA
c:78800,mycorporation the smart office,other,2011-01-01,HUN
c:78805,cray,\N,1972-01-01,USA
c:7881,tinymassive,ecommerce,2007-07-01,USA
c:78813,critical links,software,2008-01-01,USA
c:78815,rout marrow,other,2000-01-01,USA
c:78817,opswat,software,2002-01-01,USA
c:7882,veedow,ecommerce,2007-01-10,GBR
c:78821,fl3xx,software,2010-06-10,AUT
c:78825,right on interactive,software,2006-05-22,USA
c:78826,writework,web,1995-01-01,BRA
c:78829,appsgeyser,\N,2011-01-01,USA
c:7883,segway,cleantech,2001-01-01,USA
c:78830,culture kitchen,other,2011-04-01,USA
c:78834,domainhole,network_hosting,2010-04-15,CAN
c:78838,ambit biosciences,biotech,2000-01-01,USA
c:78845,parelastic,enterprise,2010-09-01,USA
c:78847,geeklist,social,2011-04-09,USA
c:78850,logicpad,web,2011-05-30,USA
c:78853,birthday gorilla,advertising,2011-05-01,AUS
c:78857,rotobiz,other,2011-06-01,USA
c:78858,geonexus,consulting,2001-01-01,USA
c:78859,stoehr interactive,advertising,2009-09-01,AUT
c:78861,road hero,mobile,2010-09-01,USA
c:78862,embarke,web,2011-04-29,USA
c:78865,predictivez,analytics,2011-01-16,USA
c:78867,plug and play tech center,other,2006-01-01,USA
c:78868,lore,education,2011-03-01,USA
c:78871,foodcaching,software,2010-09-15,USA
c:78872,favourit,games_video,2010-09-01,AUS
c:78874,centric ecm,software,2009-01-01,USA
c:78876,food franchise,web,2010-04-12,AUS
c:78877,estimize,finance,2011-05-01,USA
c:78878,infinian,enterprise,2010-09-01,USA
c:7888,trinex commercial finance,consulting,2001-01-01,USA
c:78888,creatives,advertising,2010-01-01,USA
c:7889,celebrity seats,games_video,2003-01-01,USA
c:78890,ink communications,public_relations,2001-02-01,USA
c:789,smarthippo,ecommerce,2005-02-01,CAN
c:7890,the weather channel,web,1982-01-01,USA
c:78902,netmovies,games_video,2004-01-01,ISR
c:78904,kappa trade,consulting,2010-01-01,USA
c:78908,hearnewbrunswick,other,2004-01-23,USA
c:78913,erato,cleantech,2000-02-04,POL
c:78915,airrands,ecommerce,2011-06-01,USA
c:78918,party earth,games_video,2004-01-01,USA
c:78924,supersumweb,consulting,2005-01-04,USA
c:78925,influenster,advertising,2011-04-01,USA
c:78930,innodan,other,2009-09-01,SGP
c:78931,brew review,mobile,2011-05-01,USA
c:78935,qpsoftware,software,2007-11-30,CHN
c:78937,newscurve,web,2010-10-01,CSS
c:78941,membertender,enterprise,2010-04-11,IRL
c:78942,columbus international,other,2009-01-01,FRA
c:78945,filmat11 media,games_video,2008-10-01,USA
c:78946,imagebrief,web,2011-05-01,GBR
c:78947,tecsisa,consulting,2001-10-18,ESP
c:78950,gaggleamp,social,2010-10-01,USA
c:78955,24 7,software,2000-04-01,USA
c:78960,adhere creative,advertising,2009-01-01,USA
c:78964,cn creative intellicig,biotech,2008-10-01,GBR
c:78966,direct commercial funding,other,1963-01-01,USA
c:78968,blinzy studios,games_video,2011-01-28,ESP
c:7897,prolebrity,web,2008-05-10,USA
c:78970,cyrus innovation,consulting,2003-11-11,USA
c:7898,urgent career,analytics,2007-12-01,USA
c:78980,trolion,ecommerce,2010-12-01,USA
c:78981,navia systems,other,2007-03-01,USA
c:78982,mission critical systems,security,1997-03-01,USA
c:78983,mydials,enterprise,2006-01-01,USA
c:78989,one song,web,2009-01-01,USA
c:78990,smashrun,web,2010-01-01,USA
c:78991,ulmon,mobile,2010-10-01,AUT
c:78993,solomo technology,software,2011-05-01,USA
c:78997,leadmaster,software,1988-03-03,USA
c:78999,paragon gps,mobile,2009-07-20,USA
c:790,snoozester,mobile,2005-01-01,USA
c:7900,mission research,software,2002-02-15,USA
c:79000,motif investing,finance,2010-06-01,USA
c:79002,htg molecular diagnostics,biotech,1997-01-01,USA
c:79003,dna guide,enterprise,2009-10-06,USA
c:79006,charitubl,ecommerce,2010-11-01,USA
c:79012,saveup,finance,2011-04-01,USA
c:7902,pixar,games_video,1986-01-01,USA
c:79020,candle,consulting,1984-03-01,AUS
c:79026,beirut,web,2010-06-01,LBN
c:7903,next,\N,1985-01-01,USA
c:79031,purchasecontrol,software,2009-01-01,IRL
c:79034,verum,software,2004-01-01,NLD
c:79035,easyprove,enterprise,2011-04-01,LTU
c:7904,otoy,software,2010-01-01,USA
c:79041,myschoolnotebook,education,2010-03-01,CZE
c:79043,custom soft,software,2008-01-01,IND
c:79047,service blogger,advertising,2011-03-31,USA
c:79049,chris graham mastering,games_video,2002-06-05,USA
c:7905,premier staffing,consulting,1998-07-01,USA
c:79050,lean brok,consulting,2009-01-01,UKR
c:79056,windowfarms,cleantech,2010-01-01,USA
c:79057,gd4 test services,semiconductor,2007-01-01,USA
c:79058,bizeebee,software,2010-01-01,USA
c:7906,the groove alliance,\N,1999-01-01,USA
c:79061,bitsnbrains,software,2011-06-01,ESP
c:79062,better workplace,enterprise,2008-01-01,USA
c:79066,localvox media,mobile,2010-03-01,USA
c:79073,maventeq systems,enterprise,2008-12-23,NGA
c:79075,rately,ecommerce,2011-01-01,USA
c:79083,ro innovation,software,2002-01-01,USA
c:79086,elite fashion swimwear,ecommerce,2006-11-18,USA
c:79087,ebookfling,web,2011-01-01,USA
c:79088,wurl,enterprise,2010-08-01,USA
c:79089,helpmerent,real_estate,2010-10-01,USA
c:79092,efficiency 2 0,software,2008-02-01,USA
c:79096,leadsanddeals leads and deals limited,ecommerce,2007-09-30,GBR
c:79098,commonplace ventures,ecommerce,2009-12-15,USA
c:79106,filter squad,games_video,2011-01-14,AUS
c:79111,xiimo,web,2011-01-01,CAN
c:79115,accompl sh,web,2010-01-15,USA
c:79118,tal medical,medical,2011-01-01,USA
c:79120,spindle,mobile,2010-12-06,USA
c:79125,activestate,software,1997-01-01,CAN
c:79127,mobile web america,mobile,2008-12-17,USA
c:79129,channel,software,2005-06-01,USA
c:7913,ideo,consulting,1978-01-01,USA
c:79135,winwin apps,mobile,2009-11-01,USA
c:79138,q m computech,software,2008-01-01,IND
c:7914,ammunition group,public_relations,1980-01-01,USA
c:79140,azam marketing,ecommerce,1997-01-01,GBR
c:79145,aibu,web,2008-01-01,ITA
c:79146,getmysite info,web,2011-06-01,NPL
c:79149,gigi hill,manufacturing,2009-01-01,USA
c:79154,active semi,semiconductor,2004-01-01,USA
c:79158,dealflats,web,2011-05-25,IND
c:79160,commx,\N,2002-01-01,USA
c:79165,energyguardian,cleantech,2009-10-09,GBR
c:79168,esds software solution,network_hosting,2004-01-01,IND
c:7917,branchnext,hardware,2007-04-19,USA
c:79173,wiretap studios,advertising,2005-08-06,USA
c:79174,customer rave,other,2011-01-01,USA
c:79175,brinqa,enterprise,2007-01-01,USA
c:79182,minormonitor,software,2011-05-17,USA
c:79186,verus,network_hosting,2002-10-01,USA
c:79187,mobilesource,hardware,1997-01-01,USA
c:79191,social distillery,advertising,2011-04-05,USA
c:79195,aegis mobility,mobile,2006-01-01,CAN
c:79196,cellcontrol,software,2009-01-01,USA
c:79197,trinity noble,enterprise,2007-01-01,USA
c:79199,coupontank,software,2009-01-02,USA
c:792,flowplay,games_video,2006-12-01,USA
c:79205,mobi,hardware,2008-01-01,USA
c:79206,boombotix,hardware,2009-04-01,USA
c:79211,qualex consulting services,consulting,1995-03-01,USA
c:79212,inside music group entertainment,games_video,2006-06-01,USA
c:79213,splashthat,software,2011-01-01,USA
c:79218,symplio,hardware,2010-10-27,ESP
c:7922,the give foundation,ecommerce,2008-01-11,USA
c:79221,appcentral,enterprise,2007-01-01,USA
c:79236,snapgrow,advertising,2011-01-01,USA
c:79243,cryoxtract instruments,biotech,2008-01-01,USA
c:79247,zencx,software,2011-02-20,USA
c:79248,copious,web,2011-01-01,USA
c:79252,emo2,hardware,2011-02-02,IND
c:79255,angara,ecommerce,2006-02-02,USA
c:7926,reimage,software,2007-01-01,CYP
c:79260,future globalltd,other,2008-03-01,THA
c:79261,tianji,web,2005-01-01,CHN
c:79264,contact one,\N,2000-01-01,USA
c:79268,arrivalguides,web,2005-12-01,SWE
c:7927,purpletalk,mobile,2008-04-10,USA
c:79272,rentabiliweb interactive,public_relations,2004-01-01,FRA
c:79275,strontium technology,hardware,2002-01-01,SGP
c:79280,gloople,ecommerce,2011-01-01,GBR
c:7929,vopium,mobile,2006-04-20,DNK
c:79293,clickdesk,software,2011-01-01,USA
c:793,aviary,mobile,2007-01-01,USA
c:79301,nemu it,mobile,2011-06-01,USA
c:79304,mailorama,ecommerce,2004-01-01,FST
c:79307,cupoint,ecommerce,2010-10-01,ARG
c:79308,globalvision international,other,1996-01-01,USA
c:79309,couponic,web,2011-06-15,AUS
c:79314,lifestyles online,advertising,2006-01-14,GBR
c:79315,brighter option,advertising,2010-06-01,GBR
c:79318,camiloo,software,2009-04-05,GBR
c:79325,mobilityon,web,2011-05-26,FRA
c:79326,global entrepreneurship institute,other,1998-01-01,USA
c:79330,sofa,software,2006-11-29,NLD
c:79332,scratch music group,music,2002-01-01,USA
c:79333,kcura,software,2001-01-01,USA
c:79336,zartis,software,2011-05-08,IRL
c:79337,nephoscale,network_hosting,2010-01-01,USA
c:7934,refulgence technostream,other,2007-08-01,AUS
c:79348,us data,advertising,1979-01-01,USA
c:7936,itteco,software,2008-02-01,CAN
c:79361,smartify,software,2009-01-01,USA
c:79362,eventmobi,mobile,2010-01-18,CAN
c:79369,gift side story,ecommerce,2011-04-01,USA
c:7937,pinpoint systems,consulting,2006-01-01,USA
c:79371,pixel army,advertising,2004-01-01,CAN
c:79377,vzillion,web,2009-02-01,USA
c:79379,apextwo,software,2007-01-01,USA
c:7938,the drum fill,web,2008-06-01,CAN
c:79384,goodmogul,games_video,2011-01-01,USA
c:79386,nanoracks,nanotech,2009-01-01,USA
c:7939,smallworldtickets,other,1999-10-01,USA
c:79390,ovelin,games_video,2010-12-01,FIN
c:79393,vinsolutions,software,2003-01-01,USA
c:79395,scambook,web,2011-03-01,USA
c:79396,stat diagnostica,biotech,2010-01-01,ESP
c:794,ipartee,web,2007-10-01,CAN
c:7940,spoiltchild,advertising,2007-01-01,IRL
c:79401,aksip innovations,other,2011-01-13,IND
c:79408,s edition,web,2010-11-01,GBR
c:79409,saatchi online,web,2006-01-01,USA
c:7941,gchq,government,1919-11-01,GBR
c:79410,kitty pad,mobile,2011-01-01,CHN
c:79412,fishbrain,web,2010-03-01,SWE
c:79415,ednexa,education,2009-03-01,IND
c:79416,enevo,cleantech,2010-01-01,FIN
c:79417,freshcreator,web,2010-01-05,ITA
c:79418,allerin tech pvt,software,2004-10-14,IND
c:79421,actiwave,mobile,2007-01-01,SWE
c:79422,fluid trends,mobile,2010-05-01,CAN
c:79428,qorus software,software,2006-01-01,ZAF
c:79430,white label mobile,mobile,2009-01-01,LIE
c:79431,pulse,news,2010-05-01,USA
c:79434,blooclick,other,2007-01-01,FRA
c:79436,seohatch,search,2011-01-10,USA
c:79438,kapsica media,advertising,2011-09-01,IND
c:79439,leando technologies,software,2010-02-05,PRT
c:79440,crackverbal,other,2006-10-01,IND
c:79441,planetrehab,software,2000-12-01,USA
c:79444,lingoking,public_relations,2010-08-12,DEU
c:79445,ubiquitous legal technology,legal,2010-03-04,USA
c:79446,soldsie,software,2012-05-01,USA
c:79447,aboutourwork,other,2012-01-01,USA
c:7945,amd,hardware,1969-01-01,USA
c:79450,stunster,ecommerce,2007-09-01,USA
c:79456,trustdegrees,web,2011-03-01,USA
c:79462,cloud forward,web,2011-03-01,USA
c:79465,big yak technologies,consulting,2008-06-01,USA
c:79466,ndt supply,hardware,1988-01-01,USA
c:79468,biart,games_video,2007-02-02,USA
c:79475,tapit by phunware,advertising,2011-01-01,USA
c:79479,case commons,other,2011-01-01,USA
c:79484,accumulus,\N,2011-01-01,USA
c:79485,bookiejar,web,2010-06-01,USA
c:79487,m connect solutions,ecommerce,2009-04-09,IND
c:79490,yseop,software,2008-01-01,FRA
c:79491,ubersense,mobile,2011-01-01,USA
c:79492,intuary,education,2010-11-01,USA
c:795,headr,web,2012-01-01,DEU
c:7950,rosmir group,advertising,2006-04-08,DOM
c:79500,solar megamart,other,1984-01-01,AUS
c:79503,olah viq software solutions,software,2010-07-02,IND
c:79506,eturbo,advertising,2003-03-03,RUS
c:7951,gen247,games_video,2008-03-01,USA
c:79511,inhabi,real_estate,2011-04-01,USA
c:79516,elevated packaging,other,2007-02-05,PAK
c:79517,blablacar,travel,2004-01-01,FRA
c:79518,socialwire,advertising,2011-07-01,USA
c:79525,mysugr,mobile,2011-01-01,AUT
c:79527,peexter,web,2011-03-14,FRA
c:7953,streetadvisor,web,2007-03-01,AUS
c:79535,pricetag,mobile,2011-02-12,EST
c:79536,eindiawebguru,software,2009-10-07,IND
c:79538,bw printworks,other,2009-04-01,USA
c:79539,primetech software,software,2000-01-30,IND
c:7954,vide infra group,ecommerce,1998-10-01,RUS
c:79542,marino,games_video,2006-09-01,IRL
c:79546,yozons,ecommerce,2000-08-09,USA
c:79556,bulletin net,mobile,2002-01-01,NZL
c:7956,the washington post company,other,1947-08-04,USA
c:7957,ntractive,enterprise,2006-01-20,USA
c:79580,springwrq,enterprise,2011-04-27,NLD
c:79582,lucierna,software,2009-05-22,ESP
c:79583,placechallenge,games_video,2011-05-01,USA
c:79585,eagle eye solutions,web,2004-01-01,GBR
c:79593,interminds mdp,web,2010-12-01,ISR
c:79594,vibedeck,music,2011-01-01,GBR
c:79597,appcell systems,mobile,2002-05-01,ISR
c:79598,good world games,games_video,2010-09-01,CAN
c:7960,upmystreet,web,1998-01-01,GBR
c:79604,mirbonus russia,ecommerce,2011-05-03,DEU
c:79609,vsnap,analytics,2011-01-01,USA
c:79611,right click brand solutions,advertising,2011-01-01,IND
c:79614,la cantina productions,music,2004-01-01,GBR
c:79615,incontext solutions,consulting,2009-01-01,USA
c:79617,click 71,consulting,2010-01-01,GBR
c:79619,acceptly,web,2011-04-01,USA
c:79621,engraph software,software,1999-01-01,USA
c:79627,mytab,ecommerce,2010-08-01,USA
c:79635,icanmakeitbetter,software,2011-03-01,USA
c:79641,prodcast,web,2011-03-01,FRA
c:79643,dental departures,ecommerce,2010-03-01,USA
c:79648,ingz,games_video,2010-05-01,USA
c:79652,friend matcher,other,2011-02-14,USA
c:79656,propertylinc,search,2008-01-01,USA
c:79659,jobconvo,web,2011-05-01,BRA
c:7966,vendto,software,2010-01-01,USA
c:79663,one medical group,medical,2007-01-01,USA
c:79664,topdish,web,2010-10-01,USA
c:79665,codeship,software,2011-07-15,AUT
c:79668,vuurr,consulting,2011-06-01,USA
c:79671,gripnote,education,2011-06-03,USA
c:79674,chatterfly,mobile,2010-06-01,USA
c:79675,merchii,ecommerce,2011-01-01,SWE
c:79681,maker studios,games_video,2009-01-01,USA
c:79682,valencell,hardware,2006-01-01,USA
c:79685,antvoice,software,2011-01-10,FRA
c:79693,commerceinterface,ecommerce,2007-03-06,USA
c:79694,curated content,web,2011-01-01,AUS
c:79695,bold array,\N,2011-06-20,USA
c:79697,softtrix web solutions,software,2008-08-08,IND
c:79698,filecamp,network_hosting,2010-06-01,DNK
c:79699,adela promotion,advertising,1988-08-19,VNM
c:797,in2apps,web,2005-05-01,USA
c:7970,mobiquest,mobile,2007-01-01,SGP
c:79701,wiredcraft,web,2009-04-01,CHN
c:79703,verayo,security,2005-01-01,USA
c:79705,desktime,web,2011-06-01,LVA
c:7971,kipl,mobile,1999-09-01,IND
c:79710,get ctrl,ecommerce,2010-10-01,GBR
c:79712,amovens,software,2009-02-12,ESP
c:7972,synology,software,2000-03-29,TWN
c:79721,village laundry service,finance,2008-01-01,IND
c:79731,enablon,software,2000-01-01,USA
c:79734,xenra,games_video,2011-05-12,AUS
c:79736,coupoplaces,web,2011-06-01,GBR
c:79739,digiume,web,2011-12-01,USA
c:7974,screach,software,2010-07-01,GBR
c:79740,pistachio,web,2011-01-01,DEU
c:79741,chatadvices,web,2011-06-17,HRV
c:79751,lidoli,ecommerce,2009-12-20,FRA
c:79754,vertical communications,public_relations,2004-11-01,USA
c:79758,dealuv,advertising,2010-01-01,USA
c:79759,pay4schoolstuffonline,ecommerce,2009-11-15,USA
c:79763,jobshuffler,enterprise,2011-06-01,USA
c:79766,moyo studios,games_video,2008-08-01,USA
c:79767,yourbestdeals,ecommerce,2010-10-15,USA
c:79769,essence,advertising,2005-07-01,GBR
c:7977,watchmouse,enterprise,2002-02-20,NLD
c:7978,wahanda,web,2008-02-14,GBR
c:79780,business booster,other,2011-01-12,ESP
c:79785,morpace,consulting,1941-01-01,USA
c:79786,cheap prices online mall,ecommerce,2011-05-10,USA
c:79789,just jen,other,2004-11-01,USA
c:7979,medialets,advertising,2008-06-01,USA
c:79793,lilee systems,mobile,2009-01-01,USA
c:79794,wonder toy,ecommerce,2009-12-15,POL
c:798,imsafer,web,2006-05-01,USA
c:79800,socket,software,2011-05-15,CAN
c:79801,rollrandom,other,2012-04-01,USA
c:79805,contour energy systems,cleantech,2007-06-01,USA
c:79806,techmedia network,advertising,2003-01-15,USA
c:79807,mission labs,web,2011-08-01,USA
c:79809,urban interactions,consulting,2006-01-01,USA
c:79810,kikscore,ecommerce,2008-01-01,USA
c:7982,cakemail,software,2007-11-05,CAN
c:79820,numenta,software,2005-01-01,USA
c:79822,believersfund,mobile,2011-04-01,BEL
c:79823,application nexus,mobile,2007-09-15,IND
c:79825,nuix,enterprise,2000-01-01,AUS
c:79828,blogic,software,2011-06-15,USA
c:79831,buzzilla,\N,2008-01-01,ISR
c:79836,onesaas,software,2008-09-01,AUS
c:79842,marmalade technologies,software,1998-01-01,GBR
c:79845,acellere,software,2009-01-01,DEU
c:79847,eurivex,other,2010-01-01,CYP
c:79849,webdigg,software,1980-12-20,USA
c:7985,lingustv,games_video,2007-12-11,ESP
c:79855,amstrad,hardware,1968-01-01,GBR
c:79857,partysan,games_video,1994-01-01,DEU
c:79859,storyful,news,2010-04-12,IRL
c:79861,bordeaux wine company,ecommerce,2002-01-01,GBR
c:79862,buytech,enterprise,2008-03-28,CYP
c:79863,flipside marketing,advertising,2011-04-01,CAN
c:79867,bestcustomshirt,ecommerce,2003-01-01,USA
c:79868,intoloop,web,2009-08-01,FIN
c:7987,i level media group,\N,2003-01-01,CHN
c:79871,anywear,web,2009-01-01,ISR
c:79873,assetglobe,enterprise,2011-06-21,AUT
c:79888,malaria no more,nonprofit,2006-12-01,USA
c:79894,owl invest,web,2011-01-01,USA
c:79896,wwomp,ecommerce,2011-06-01,GBR
c:79897,cloudstor it,enterprise,2010-07-01,USA
c:799,vidora tv,web,2007-05-01,USA
c:79900,sportscrunch,sports,2010-08-01,USA
c:79905,tradeglobal,ecommerce,2009-03-01,USA
c:79908,mobile location ip,mobile,2008-01-01,USA
c:79910,fulfillrite,ecommerce,2008-01-01,USA
c:79911,wup,web,2011-01-01,BRA
c:79916,efficient technology,other,1996-01-01,USA
c:79918,storm8,mobile,2009-01-01,USA
c:79919,tixxme,mobile,2010-10-01,USA
c:79921,nautical monkey,web,2010-07-29,USA
c:7993,accountmaven,network_hosting,2007-09-01,USA
c:79933,gameanalytics,games_video,2011-12-01,DNK
c:79936,bromium,security,2010-01-01,USA
c:79938,cannonball,mobile,2011-03-05,USA
c:7994,milestone systems,software,1998-01-01,DNK
c:79940,sms assist,enterprise,1995-01-01,USA
c:79946,boston therapeutics,biotech,2009-01-01,USA
c:7995,laserpacific media,games_video,1990-01-01,USA
c:79957,full impact studios,ecommerce,2007-06-01,USA
c:79960,nextroot,mobile,2010-01-01,ROM
c:7997,netemic,software,2006-04-01,GBR
c:79971,nextsmartphones,mobile,2011-06-20,CAN
c:79973,affle,advertising,2006-02-01,SGP
c:7998,bitly,web,2008-01-01,USA
c:79981,surabaya web designer,consulting,2010-11-11,IDN
c:79982,cinchcast,enterprise,2006-01-01,USA
c:7999,lionsaves,other,2006-04-01,USA
c:79991,empowered careers,education,2011-06-01,USA
c:79993,football meister,games_video,2011-01-01,NLD
c:8,postini,web,1999-06-02,USA
c:80,jobster,search,2004-01-01,USA
c:80001,a m fitzgerald associates,consulting,2003-01-01,USA
c:80002,gustavsson internet marketing,consulting,2010-12-01,NLD
c:80008,elunic media,public_relations,2008-01-01,DEU
c:8001,temasek holdings,other,1974-01-01,SGP
c:80013,overnear,mobile,2010-01-01,USA
c:80014,st ericsson,mobile,2009-02-01,CHE
c:80018,adconion direct,advertising,2011-01-01,USA
c:8002,chapatiz,games_video,2002-10-01,FRA
c:80020,familiar,photo_video,2011-01-01,USA
c:80030,salesvote,web,2011-04-01,USA
c:80039,typerings,ecommerce,2010-07-01,NLD
c:8004,fluid entertainment,games_video,1998-01-01,USA
c:80042,scenetap,games_video,2010-01-01,USA
c:80056,guyhaus,ecommerce,2011-05-01,USA
c:80058,synergetech solutions,mobile,2009-06-01,USA
c:80059,giftly,web,2010-01-01,USA
c:80061,pocketweb,software,2008-01-01,NZL
c:80065,aditive,advertising,2010-01-01,USA
c:8007,open box,software,2004-06-01,CAN
c:80074,sideskills,web,2011-05-24,USA
c:80081,plotwatt,analytics,2008-01-01,USA
c:80082,touchstone semiconductor,semiconductor,2010-03-01,USA
c:80091,ebpb,enterprise,2011-06-01,IND
c:80099,employment crossing,other,2006-04-24,USA
c:801,extreme reality,web,2005-03-01,ISR
c:8010,bronto software,ecommerce,2002-05-01,USA
c:80100,puppywall,web,2011-04-08,DEU
c:80105,uws software service,software,2009-01-01,IRL
c:80109,yoomee,consulting,2005-01-01,GBR
c:8011,safeway,other,1915-01-01,USA
c:80110,carid,ecommerce,2003-01-01,USA
c:80113,notehall india,web,2010-05-01,IND
c:80120,synble,software,2009-01-01,FIN
c:80122,get localization,software,2009-01-01,FIN
c:80129,northreal,web,2009-09-01,USA
c:80131,2clams studios,games_video,2011-03-21,USA
c:80140,banjo,mobile,2011-06-22,USA
c:80141,mkn web solutions,software,2011-04-01,USA
c:80144,certicon,software,1996-01-01,CZE
c:8015,google and blog,mobile,2008-06-01,USA
c:80151,jocation,web,2010-10-01,PAK
c:80153,impermium,security,2010-07-01,USA
c:80158,ologic,hardware,2006-01-01,USA
c:80159,the loop loft,ecommerce,2010-02-01,USA
c:8016,simmersion holdings,other,2002-01-01,AUS
c:80161,coknown,software,2008-01-01,USA
c:80163,flatirons solutions,consulting,2001-04-16,USA
c:80164,bitcarrier,software,2006-01-01,ESP
c:80166,ciudad 2020,other,2010-05-01,ESP
c:8017,unisfair,enterprise,2000-01-01,USA
c:80172,doggroomers,web,2010-12-15,USA
c:80173,qualitysmith,advertising,2001-01-01,USA
c:80180,vpon,advertising,2011-01-01,CHN
c:80189,nodeable,analytics,2011-03-01,USA
c:80191,fancite,web,2011-06-22,USA
c:80195,duducars,cleantech,2011-08-05,CHN
c:80198,cloudstat,web,2011-11-01,MYS
c:802,feedjit,web,2007-07-01,USA
c:8020,yoowalk,games_video,2006-10-25,FRA
c:80208,incutio,software,2001-10-01,GBR
c:80209,radiology protocols,enterprise,2008-01-01,USA
c:8021,easybib,\N,2011-02-01,USA
c:80211,class junky,ecommerce,2011-02-15,USA
c:80218,medico,medical,2010-10-01,USA
c:80219,huge media,advertising,2008-09-01,CSS
c:8022,equallogic,enterprise,1984-01-01,USA
c:80221,healthsouk,web,2011-04-01,USA
c:80222,silverstonecis,mobile,1996-01-01,ZAF
c:80225,buyers best friend,ecommerce,2010-07-01,USA
c:80227,knowledgeworks,consulting,2001-01-01,IND
c:80228,oakland single parents network,enterprise,2010-03-15,USA
c:80233,caratlane,ecommerce,2008-10-01,IND
c:80234,egocheck,mobile,1976-06-24,USA
c:80235,picdish,mobile,2011-06-04,USA
c:80236,olyfe,search,2010-01-01,USA
c:80239,fluff less,software,2011-03-01,DEU
c:8024,compellent technologies,software,2002-01-01,USA
c:80240,beepl,news,2011-04-01,GBR
c:80242,bubobox,\N,2011-01-01,BLR
c:80243,storeya,ecommerce,2012-03-14,ISR
c:80245,noise freaks,music,2010-10-03,HUN
c:8025,stonefly,hardware,2000-01-01,USA
c:80251,bose international investement,software,1999-07-01,USA
c:80253,asknshare,web,2009-01-01,CHN
c:80255,artdb,other,2009-06-01,FRA
c:80259,eyeona,web,2011-01-01,USA
c:80260,rawporter,mobile,2010-10-11,USA
c:80263,luvitlist,software,2010-11-09,USA
c:80269,itpace,software,2010-01-01,SGP
c:80274,distinctdev,web,2004-01-01,USA
c:80277,adjudica,enterprise,2008-01-01,USA
c:80282,isearchsolution,public_relations,2011-06-27,IND
c:80283,seo services,consulting,2004-07-03,USA
c:80287,creditdonkey,web,2009-02-28,USA
