acquired_object_id,AUD,CAD,EUR,GBP,JPY,SEK,USD,cash,cash_and_stock,stock,acquired_time_since_founded
c:14747,0,0,0,0,0,0,1,0,0,0,[1127.]
c:9143,0,0,0,0,0,0,1,0,0,0,[1127.]
c:5275,0,0,0,0,0,0,1,0,0,1,[1127.]
c:1392,0,0,0,0,0,0,1,0,0,0,[1127.]
c:7958,0,0,0,0,0,0,1,0,0,0,[1128.]
c:3963,0,0,0,0,0,0,1,0,0,0,[1129.]
c:44771,0,0,0,0,0,0,1,0,0,0,[1129.]
c:71598,0,0,0,0,0,0,1,0,0,0,[1131.]
c:48041,0,0,0,0,0,0,1,0,0,0,[1133.]
c:75008,0,0,0,0,0,0,1,0,0,0,[1134.]
c:66453,0,0,0,0,0,0,1,0,0,0,[1134.]
c:63655,0,0,0,0,0,0,1,0,0,0,[1134.]
c:144619,0,0,0,0,0,0,1,0,0,0,[1137.]
c:55715,0,0,0,0,0,0,1,0,0,0,[1137.]
c:43983,0,0,0,0,0,0,1,0,1,0,[1138.]
c:4796,0,0,0,0,0,0,1,1,0,0,[1140.]
c:68588,0,0,0,0,0,0,1,0,0,0,[1141.]
c:3986,0,0,0,0,0,0,1,0,0,0,[1143.]
c:31759,0,0,0,0,0,0,1,0,0,0,[1144.]
c:23533,0,0,0,0,0,0,1,0,0,0,[1144.]
c:25109,0,0,0,0,0,0,1,0,0,0,[1146.]
c:55715,0,0,0,0,0,0,1,0,0,0,[1146.]
c:147546,0,0,0,0,0,0,1,1,0,0,[1147.]
c:35532,0,0,0,0,0,0,1,0,0,0,[1148.]
c:2210,0,0,0,0,0,0,1,0,0,0,[1148.]
c:23,0,0,0,0,0,0,1,0,0,0,[1150.]
c:78054,0,0,0,0,0,0,1,0,0,0,[1152.]
c:193015,0,0,0,0,0,0,1,0,0,0,[1153.]
c:21865,0,0,0,0,0,0,1,0,0,0,[1156.]
c:16257,0,0,0,0,0,0,1,0,0,0,[1156.]
c:10864,0,0,0,0,0,0,1,1,0,0,[1157.]
c:55427,0,0,0,0,0,0,1,0,0,0,[1158.]
c:3081,0,0,0,0,0,0,1,0,0,1,[1158.]
c:19859,0,0,0,0,0,0,1,0,0,0,[1158.]
c:32383,0,0,0,0,0,0,1,0,0,0,[1158.]
c:174912,0,0,0,0,0,0,1,0,1,0,[1161.]
c:84956,0,0,0,0,0,0,1,0,0,0,[1161.]
c:142,0,0,0,0,0,0,1,1,0,0,[1162.]
c:6216,0,0,0,0,0,0,1,0,0,0,[1163.]
c:1216,0,0,0,0,0,0,1,0,0,0,[1163.]
c:62652,0,0,0,0,0,0,1,0,0,0,[1165.]
c:61971,0,0,0,0,0,0,1,0,0,0,[1165.]
c:25043,0,0,0,0,0,0,1,0,0,0,[1167.]
c:64114,0,0,0,0,0,0,1,0,0,0,[1168.]
c:25585,0,0,0,0,0,0,1,0,0,0,[1168.]
c:18335,0,0,0,0,0,0,1,1,0,0,[1168.]
c:5435,0,0,0,0,0,0,1,0,0,0,[1171.]
c:70204,0,0,0,0,0,0,1,0,0,0,[1171.]
c:41390,0,0,0,0,0,0,1,0,0,0,[1173.]
c:152441,0,0,0,0,0,0,1,0,0,0,[1173.]
c:14726,0,0,0,0,0,0,1,0,0,0,[1173.]
c:23052,0,0,0,0,0,0,1,0,0,1,[1174.]
c:121613,0,0,0,0,0,0,1,0,0,0,[1174.]
c:74928,0,0,0,0,0,0,1,0,0,0,[1175.]
c:30725,0,0,0,0,0,0,1,0,0,0,[1175.]
c:74743,0,0,0,0,0,0,1,0,0,0,[1176.]
c:867,0,0,0,0,0,0,1,0,0,0,[1177.]
c:8573,0,0,0,0,0,0,1,0,0,0,[1177.]
c:23041,0,0,0,0,0,0,1,0,0,0,[1178.]
c:42069,0,0,0,0,0,0,1,0,1,0,[1178.]
c:30820,0,0,0,0,0,0,1,0,0,0,[1179.]
c:75706,0,0,0,0,0,0,1,0,0,0,[1182.]
c:62306,0,0,0,0,0,0,1,0,0,0,[1182.]
c:49815,0,0,0,0,0,0,1,0,0,0,[1186.]
c:158464,0,0,0,0,0,0,1,0,0,0,[1186.]
c:8396,0,0,0,0,0,0,1,0,0,0,[1187.]
c:8771,0,0,0,0,0,0,1,0,0,0,[1188.]
c:25778,0,0,0,0,0,0,1,1,0,0,[1188.]
c:11971,0,0,0,0,0,0,1,0,0,0,[1188.]
c:4716,0,0,0,0,0,0,1,0,0,0,[1188.]
c:52116,0,0,0,0,0,0,1,0,0,0,[1191.]
c:637,0,0,0,0,0,0,1,0,0,0,[1192.]
c:73372,0,0,0,0,0,0,1,0,0,0,[1193.]
c:42710,0,0,0,0,0,0,1,0,0,0,[1193.]
c:63764,0,0,0,0,0,0,1,0,0,0,[1195.]
c:13815,0,0,0,0,0,0,1,0,0,0,[1196.]
c:71123,0,0,0,0,0,0,1,0,0,0,[1198.]
c:264923,0,0,0,0,0,0,1,1,0,0,[1198.]
c:7569,0,0,0,0,0,0,1,0,0,0,[1199.]
c:1509,0,0,0,0,0,0,1,1,0,0,[1201.]
c:134,0,0,0,0,0,0,1,0,0,0,[1201.]
c:421,0,0,0,0,0,0,1,0,0,0,[1203.]
c:26419,0,0,0,0,0,0,1,0,0,0,[1203.]
c:52332,0,0,0,0,0,0,1,0,1,0,[1203.]
c:3829,0,0,0,0,0,0,1,0,0,0,[1204.]
c:51306,0,0,0,0,0,0,1,1,0,0,[1206.]
c:68169,0,0,0,0,0,0,1,0,0,0,[1209.]
c:12118,0,0,0,1,0,0,0,1,0,0,[1212.]
c:51262,0,0,0,0,0,0,1,0,0,0,[1213.]
c:47269,0,0,0,0,0,0,1,1,0,0,[1213.]
c:140513,0,0,0,0,0,0,1,0,0,0,[1214.]
c:12334,0,0,0,0,0,0,1,0,0,0,[1214.]
c:52954,0,0,0,0,0,0,1,0,0,0,[1215.]
c:1535,0,0,0,0,0,0,1,0,1,0,[1216.]
c:27010,0,0,0,0,0,0,1,0,0,0,[1216.]
c:155,0,0,0,0,0,0,1,1,0,0,[1216.]
c:5653,0,0,0,0,0,0,1,0,0,0,[1216.]
c:402,0,0,0,0,0,0,1,0,0,0,[1217.]
c:15562,0,0,0,0,0,0,1,0,0,0,[1217.]
c:51852,0,0,0,0,0,0,1,0,0,0,[1217.]
c:217,0,0,0,0,0,0,1,0,0,0,[1217.]
c:1832,0,0,0,0,0,0,1,1,0,0,[1217.]
c:38829,0,0,1,0,0,0,0,0,0,0,[1217.]
c:10273,0,0,0,0,0,0,1,0,0,0,[1218.]
c:160561,0,0,0,0,0,0,1,0,1,0,[1219.]
c:581,0,0,0,0,0,0,1,1,0,0,[1219.]
c:492,0,0,0,0,0,0,1,0,0,0,[1220.]
c:45502,0,0,0,0,0,0,1,0,0,0,[1221.]
c:158475,0,0,0,0,0,0,1,0,0,0,[1224.]
c:57002,0,0,0,0,0,0,1,0,0,0,[1224.]
c:41850,0,0,0,0,0,0,1,1,0,0,[1225.]
c:35579,0,0,0,0,0,0,1,0,0,0,[1225.]
c:29054,0,0,0,0,0,0,1,0,0,0,[1228.]
c:158694,0,0,0,0,0,0,1,0,0,0,[1228.]
c:7139,0,0,0,0,0,0,1,0,0,0,[1228.]
c:35899,0,0,0,0,0,0,1,0,0,0,[1229.]
c:37635,0,0,0,0,0,0,1,0,1,0,[1230.]
c:282164,0,0,0,0,0,0,1,0,0,0,[1233.]
c:29508,0,0,0,0,0,0,1,0,0,0,[1236.]
c:80059,0,0,0,0,0,0,1,0,0,0,[1237.]
c:162231,0,0,0,0,0,0,1,0,0,0,[1237.]
c:22511,0,0,0,0,0,0,1,0,0,0,[1238.]
c:14862,0,0,0,0,0,0,1,0,0,0,[1238.]
c:4060,0,0,0,0,0,0,1,0,0,0,[1239.]
c:19,0,0,0,0,0,0,1,0,0,1,[1242.]
c:5988,0,0,0,0,0,0,1,0,0,0,[1243.]
c:63695,0,0,0,0,0,0,1,0,0,0,[1244.]
c:39029,0,0,0,0,0,0,1,1,0,0,[1246.]
c:57060,0,0,0,0,0,0,1,0,0,0,[1247.]
c:1499,0,0,0,0,0,0,1,1,0,0,[1247.]
c:171118,0,0,0,0,0,0,1,0,0,0,[1247.]
c:621,0,0,0,0,0,0,1,1,0,0,[1247.]
c:56637,0,0,0,0,0,0,1,0,1,0,[1248.]
c:1846,0,0,0,0,0,0,1,0,0,0,[1248.]
c:40107,0,0,0,0,0,0,1,0,0,0,[1248.]
c:32996,0,1,0,0,0,0,0,0,0,0,[1249.]
c:31158,0,0,0,0,0,0,1,0,0,0,[1249.]
c:44730,0,0,0,0,0,0,1,0,0,0,[1249.]
c:44881,0,0,0,0,0,0,1,0,0,0,[1249.]
c:81337,0,0,0,0,0,0,1,0,0,0,[1251.]
c:1613,0,0,0,0,0,0,1,0,0,0,[1252.]
c:24885,0,0,0,0,0,0,1,1,0,0,[1252.]
c:57556,0,0,0,0,0,0,1,0,0,0,[1253.]
c:13044,0,0,0,0,0,0,1,0,0,0,[1255.]
c:16938,0,0,0,0,0,0,1,0,0,0,[1255.]
c:61964,0,0,0,0,0,0,1,0,0,0,[1255.]
c:1922,0,0,0,0,0,0,1,0,1,0,[1256.]
c:211015,0,0,0,0,0,0,1,0,0,0,[1260.]
c:161559,0,0,0,0,0,0,1,0,0,0,[1260.]
c:3487,0,0,0,0,0,0,1,0,0,0,[1260.]
c:161641,0,0,0,0,0,0,1,0,0,0,[1261.]
c:78651,0,0,0,0,0,0,1,0,0,0,[1261.]
c:668,0,0,0,0,0,0,1,0,0,0,[1262.]
c:8045,0,0,0,0,0,0,1,0,0,0,[1264.]
c:5711,0,0,0,0,0,0,1,0,0,0,[1265.]
c:25127,0,0,0,0,0,0,1,0,0,0,[1265.]
c:228556,0,0,0,0,0,0,1,0,0,0,[1265.]
c:33858,0,0,0,0,0,0,1,0,0,0,[1266.]
c:64241,0,0,0,0,0,0,1,0,0,0,[1267.]
c:6948,0,0,0,0,0,0,1,0,0,0,[1268.]
c:29504,0,0,0,0,0,0,1,0,0,0,[1269.]
c:9493,0,0,0,0,0,0,1,0,0,0,[1269.]
c:4974,0,0,0,0,0,0,1,0,0,0,[1271.]
c:25952,0,0,0,0,0,0,1,0,0,0,[1274.]
c:140513,0,0,0,0,0,0,1,0,0,0,[1275.]
c:478,0,0,0,0,0,0,1,0,0,0,[1275.]
c:50691,0,0,0,0,0,0,1,0,0,0,[1276.]
c:139807,0,0,0,0,0,0,1,0,0,0,[1277.]
c:35913,0,0,0,0,0,0,1,0,0,0,[1277.]
c:22827,0,0,0,0,0,0,1,0,0,0,[1277.]
c:31362,0,0,0,0,0,0,1,0,0,0,[1277.]
c:28146,0,0,0,0,0,0,1,0,0,0,[1277.]
c:76676,0,0,0,0,0,0,1,0,0,0,[1278.]
c:3110,0,0,0,0,0,0,1,0,0,0,[1278.]
c:42080,0,0,0,0,0,0,1,0,0,0,[1280.]
c:3290,0,0,0,0,0,0,1,1,0,0,[1280.]
c:59610,0,0,0,0,0,0,1,0,0,0,[1280.]
c:9608,0,0,0,0,0,0,1,0,0,0,[1281.]
c:44021,0,0,0,0,0,0,1,0,0,0,[1284.]
c:61704,0,0,0,0,0,0,1,0,0,0,[1284.]
c:28752,0,0,0,0,0,0,1,0,0,0,[1285.]
c:27414,0,0,0,0,0,0,1,1,0,0,[1285.]
c:66228,0,0,0,0,0,0,1,1,0,0,[1287.]
c:164283,0,0,0,0,0,0,1,1,0,0,[1287.]
c:24853,0,0,0,0,0,0,1,0,0,0,[1287.]
c:63771,0,0,0,0,0,0,1,0,0,0,[1288.]
c:56857,0,0,0,0,0,0,1,0,0,0,[1288.]
c:41483,0,0,0,0,0,0,1,0,0,0,[1288.]
c:2550,0,0,0,0,0,0,1,0,0,0,[1288.]
c:172202,0,0,1,0,0,0,0,0,1,0,[1290.]
c:13428,0,0,0,0,0,0,1,0,0,0,[1293.]
c:144493,0,0,0,0,0,0,1,0,1,0,[1294.]
c:44494,0,0,0,0,0,0,1,0,0,0,[1294.]
c:49332,0,0,0,0,0,0,1,0,0,0,[1294.]
c:10581,0,0,0,0,0,0,1,0,0,0,[1294.]
c:78243,0,0,0,0,0,0,1,0,0,0,[1295.]
c:4881,0,0,0,0,0,0,1,0,0,0,[1295.]
c:147765,0,0,0,0,0,0,1,0,0,0,[1296.]
c:63034,0,0,0,0,0,0,1,0,0,0,[1296.]
c:5779,0,0,0,0,0,0,1,0,0,0,[1300.]
c:31596,0,0,0,0,0,0,1,1,0,0,[1301.]
c:202131,0,0,0,0,0,0,1,1,0,0,[1302.]
c:43188,0,0,0,0,0,0,1,0,0,0,[1302.]
c:36441,0,0,0,0,0,0,1,0,0,0,[1304.]
c:71772,0,0,0,0,0,0,1,0,0,0,[1305.]
c:42832,0,0,0,0,0,0,1,0,0,0,[1306.]
c:148742,0,0,0,0,0,0,1,0,0,1,[1308.]
c:6689,0,0,0,0,0,0,1,0,0,0,[1308.]
c:164223,0,0,0,0,0,0,1,0,1,0,[1308.]
c:49005,0,0,0,0,0,0,1,0,0,0,[1308.]
c:16623,0,0,0,0,0,0,1,0,0,0,[1309.]
c:67680,0,0,0,0,0,0,1,0,0,0,[1309.]
c:36920,0,0,0,0,0,0,1,0,0,0,[1311.]
c:48123,0,0,0,0,0,0,1,0,0,0,[1313.]
c:333,0,0,0,0,0,0,1,0,0,1,[1315.]
c:34106,0,0,0,0,0,0,1,0,0,0,[1316.]
c:49115,0,0,0,0,0,0,1,0,0,1,[1316.]
c:17269,0,0,0,1,0,0,0,0,1,0,[1316.]
c:14787,0,0,0,0,0,0,1,0,0,0,[1317.]
c:20938,0,0,0,0,0,0,1,0,0,0,[1320.]
c:143916,0,0,0,0,0,0,1,0,0,0,[1320.]
c:7608,0,0,0,0,0,0,1,1,0,0,[1322.]
c:23357,0,0,0,0,0,0,1,0,0,0,[1323.]
c:1704,0,0,0,0,0,0,1,0,0,0,[1324.]
c:54665,0,0,0,0,0,0,1,0,0,0,[1325.]
c:8158,0,0,0,0,0,0,1,0,0,0,[1325.]
c:49005,0,0,0,0,0,0,1,0,0,0,[1327.]
c:62017,0,0,0,0,0,0,1,0,0,0,[1328.]
c:53443,0,0,0,0,0,0,1,1,0,0,[1328.]
c:169053,0,0,0,0,0,0,1,0,0,0,[1329.]
c:50076,0,0,0,0,0,0,1,0,0,0,[1329.]
c:44771,0,0,0,0,0,0,1,0,0,0,[1330.]
c:2234,0,0,0,0,0,0,1,0,0,0,[1331.]
c:71996,0,0,0,0,0,0,1,0,0,0,[1338.]
c:17546,0,0,0,0,0,0,1,0,0,0,[1338.]
c:179262,0,0,0,0,0,0,1,0,1,0,[1339.]
c:39101,0,0,0,0,0,0,1,0,0,0,[1339.]
c:251,0,0,0,0,0,0,1,0,0,0,[1339.]
c:91024,0,0,0,0,0,0,1,0,0,0,[1339.]
c:20310,0,0,0,0,0,0,1,1,0,0,[1339.]
c:8972,0,1,0,0,0,0,0,0,0,0,[1339.]
c:63505,0,0,0,0,0,0,1,0,0,0,[1339.]
c:22646,0,0,0,0,0,0,1,0,0,0,[1340.]
c:6520,0,0,0,0,0,0,1,0,0,0,[1341.]
c:766,0,0,0,0,0,0,1,0,0,0,[1341.]
c:82805,0,0,0,0,0,0,1,0,0,1,[1342.]
c:487,0,0,0,0,0,0,1,1,0,0,[1342.]
c:12019,0,0,0,0,0,0,1,0,0,0,[1342.]
c:30059,0,0,0,0,0,0,1,0,0,0,[1343.]
c:1794,0,0,0,0,0,0,1,0,0,0,[1344.]
c:62799,0,0,0,0,0,0,1,0,0,0,[1345.]
c:63383,0,0,0,0,0,0,1,0,0,0,[1346.]
c:7087,0,0,0,0,0,0,1,0,0,0,[1347.]
c:61077,0,0,0,0,0,0,1,0,0,0,[1348.]
c:150088,0,0,0,0,0,0,1,0,0,0,[1348.]
c:47546,0,0,0,0,0,0,1,0,0,0,[1348.]
c:15377,0,0,0,0,0,0,1,0,0,0,[1350.]
c:16538,0,0,0,0,0,0,1,0,0,0,[1353.]
c:70635,0,0,0,0,0,0,1,0,0,0,[1355.]
c:816,0,0,0,0,0,0,1,0,0,0,[1356.]
c:1165,0,0,0,0,0,0,1,0,0,0,[1357.]
c:34341,0,0,0,0,0,0,1,0,0,0,[1358.]
c:62036,0,0,0,0,0,0,1,0,0,0,[1360.]
c:2476,0,0,0,0,0,0,1,0,0,0,[1360.]
c:29625,0,0,0,0,0,0,1,0,0,0,[1360.]
c:23127,0,0,0,0,0,0,1,0,0,0,[1360.]
c:32416,0,0,0,0,0,0,1,0,0,0,[1361.]
c:26710,0,0,0,0,0,0,1,0,0,1,[1361.]
c:62637,0,0,0,0,0,0,1,0,0,0,[1362.]
c:835,0,0,0,0,0,0,1,1,0,0,[1366.]
c:51332,0,0,0,0,0,0,1,0,0,0,[1368.]
c:22251,0,0,0,0,0,0,1,1,0,0,[1369.]
c:40604,0,0,0,0,0,0,1,0,0,0,[1369.]
c:153097,0,0,0,0,0,0,1,0,0,0,[1370.]
c:56989,0,0,0,0,0,0,1,0,0,0,[1370.]
c:59254,0,0,0,0,0,0,1,0,0,0,[1371.]
c:6873,0,0,0,0,0,0,1,0,0,0,[1372.]
c:31322,0,0,0,0,0,0,1,0,0,0,[1372.]
c:55476,0,0,0,0,0,0,1,0,0,0,[1372.]
c:50208,0,0,0,0,0,0,1,1,0,0,[1373.]
c:2187,0,0,0,0,0,0,1,0,0,0,[1373.]
c:3691,0,0,0,0,0,0,1,0,0,0,[1376.]
c:271054,0,0,0,0,0,0,1,0,0,0,[1377.]
c:10976,0,0,0,0,0,0,1,0,0,0,[1378.]
c:49235,0,0,0,0,0,0,1,0,0,1,[1378.]
c:8666,0,0,0,0,0,0,1,0,0,0,[1378.]
c:46375,0,0,0,0,0,0,1,0,0,0,[1381.]
c:50162,0,0,0,0,0,0,1,0,0,0,[1381.]
c:1559,0,0,0,0,0,0,1,0,0,0,[1382.]
c:73586,0,0,0,0,0,0,1,0,0,0,[1382.]
c:5460,0,0,0,0,0,0,1,0,0,0,[1382.]
c:775,0,0,0,0,0,0,1,0,0,0,[1384.]
c:35403,0,0,0,0,0,0,1,1,0,0,[1384.]
c:10176,0,0,0,0,0,0,1,1,0,0,[1384.]
c:41484,0,0,0,0,0,0,1,0,0,0,[1385.]
c:83535,0,0,0,0,0,0,1,0,0,0,[1386.]
c:19259,0,0,0,0,0,0,1,0,0,0,[1388.]
c:57338,0,0,0,0,0,0,1,0,0,0,[1393.]
c:27783,0,0,0,0,0,0,1,0,0,0,[1394.]
c:33901,0,0,0,0,0,0,1,0,0,0,[1397.]
c:20305,0,0,0,0,0,0,1,0,0,0,[1398.]
c:41082,0,0,0,0,0,0,1,0,0,0,[1399.]
c:10848,0,0,0,0,0,0,1,0,0,0,[1399.]
c:3501,0,0,0,0,0,0,1,0,0,0,[1400.]
c:25705,0,0,0,0,0,0,1,0,0,0,[1400.]
c:7101,0,0,0,0,0,0,1,0,0,0,[1400.]
c:11216,0,0,0,0,0,0,1,1,0,0,[1400.]
c:161922,0,0,0,0,0,0,1,0,0,0,[1401.]
c:61747,0,0,0,0,0,0,1,0,0,0,[1401.]
c:35172,0,0,0,0,0,0,1,0,0,1,[1403.]
c:83304,0,0,0,0,0,0,1,0,0,0,[1404.]
c:26746,0,0,0,0,0,0,1,0,1,0,[1406.]
c:25337,0,0,0,0,0,0,1,0,0,0,[1407.]
c:32094,0,0,0,0,0,0,1,0,0,0,[1408.]
c:40410,0,0,0,0,0,0,1,0,0,0,[1409.]
c:61268,0,0,0,0,0,0,1,0,0,0,[1409.]
c:7493,0,0,0,0,0,0,1,0,0,0,[1411.]
c:62166,0,0,0,0,0,0,1,0,0,0,[1412.]
c:62980,0,0,0,0,0,0,1,0,0,0,[1414.]
c:18073,0,0,0,0,0,0,1,0,0,0,[1414.]
c:35904,0,0,0,0,0,0,1,1,0,0,[1415.]
c:21565,0,0,0,0,0,0,1,0,0,0,[1415.]
c:28829,0,0,0,0,0,0,1,0,0,0,[1415.]
c:64744,0,0,0,0,0,0,1,0,0,0,[1416.]
c:55041,0,0,0,0,0,0,1,0,0,0,[1417.]
c:74709,0,0,0,0,0,0,1,0,0,0,[1417.]
c:66807,0,0,0,0,0,0,1,0,0,0,[1417.]
c:45441,0,0,0,0,0,0,1,1,0,0,[1418.]
c:12884,0,0,0,0,0,0,1,0,0,0,[1418.]
c:18005,0,0,0,0,0,0,1,0,0,0,[1421.]
c:3950,0,0,0,0,0,0,1,1,0,0,[1426.]
c:245992,0,0,0,0,0,0,1,0,0,0,[1428.]
c:62801,0,0,0,0,0,0,1,0,0,0,[1429.]
c:184327,0,0,0,0,0,0,1,0,0,0,[1430.]
c:29237,0,0,0,0,0,0,1,0,0,0,[1430.]
c:36718,0,0,0,0,0,0,1,1,0,0,[1430.]
c:32424,0,0,0,0,0,0,1,0,0,0,[1430.]
c:19670,0,0,0,0,0,0,1,0,0,0,[1430.]
c:284748,0,0,0,0,0,0,1,0,0,0,[1435.]
c:90,0,0,0,0,0,0,1,0,0,0,[1436.]
c:285024,0,0,0,0,0,0,1,0,1,0,[1436.]
c:64198,0,0,0,0,0,0,1,0,0,0,[1438.]
c:40857,0,0,0,0,0,0,1,0,0,0,[1440.]
c:63012,0,0,0,0,0,0,1,0,0,0,[1442.]
c:6077,0,0,0,0,0,0,1,1,0,0,[1444.]
c:5801,0,0,0,0,0,0,1,0,0,0,[1444.]
c:30215,0,0,0,0,0,0,1,0,0,0,[1449.]
c:8112,0,0,0,0,0,0,1,1,0,0,[1449.]
c:9772,0,0,0,0,0,0,1,0,0,0,[1450.]
c:11313,0,0,0,0,0,0,1,0,0,1,[1451.]
c:11820,0,0,0,0,0,0,1,0,0,0,[1451.]
c:2217,0,0,0,0,0,0,1,0,0,0,[1458.]
c:58170,0,0,0,0,0,0,1,0,0,0,[1459.]
c:7299,0,0,0,0,0,0,1,0,0,0,[1459.]
c:28483,0,0,0,0,0,0,1,0,0,0,[1460.]
c:10452,0,0,0,0,0,0,1,1,0,0,[1461.]
c:60398,0,0,0,0,0,0,1,0,0,0,[1461.]
c:9471,0,0,0,0,0,0,1,0,0,0,[1461.]
c:25816,0,0,0,0,0,0,1,0,0,0,[1461.]
c:13328,0,0,0,0,0,0,1,0,0,0,[1461.]
c:38116,0,0,0,0,0,0,1,0,0,0,[1461.]
c:564,0,0,0,0,0,0,1,0,0,0,[1461.]
c:61326,0,0,1,0,0,0,0,0,0,0,[1461.]
c:16303,0,0,0,0,0,0,1,0,0,0,[1461.]
c:15150,0,0,0,0,0,0,1,0,0,0,[1461.]
c:36703,0,0,0,0,0,0,1,1,0,0,[1461.]
c:142134,0,0,0,0,0,0,1,0,0,0,[1461.]
c:44901,0,0,0,0,0,0,1,1,0,0,[1463.]
c:33773,0,0,0,0,0,0,1,0,0,0,[1464.]
c:40267,0,0,0,0,0,0,1,0,0,0,[1464.]
c:24473,0,0,0,0,0,0,1,0,0,0,[1464.]
c:1541,0,0,0,0,0,0,1,0,0,0,[1465.]
c:39352,0,0,0,0,0,0,1,0,0,0,[1466.]
c:3094,0,0,0,0,0,0,1,0,0,0,[1467.]
c:3782,0,0,0,0,0,0,1,0,0,0,[1467.]
c:15739,0,0,0,0,0,0,1,0,0,0,[1467.]
c:53232,0,0,0,0,0,0,1,1,0,0,[1467.]
c:885,0,0,0,0,0,0,1,0,0,0,[1468.]
c:37816,0,0,0,0,0,0,1,0,0,0,[1469.]
c:5986,0,0,0,0,0,0,1,0,0,0,[1469.]
c:25170,0,0,0,0,0,0,1,0,0,0,[1471.]
c:25307,0,0,0,0,0,0,1,0,1,0,[1473.]
c:25307,0,0,0,0,0,0,1,0,1,0,[1473.]
c:54175,0,0,0,0,0,0,1,0,0,0,[1474.]
c:1787,0,0,0,0,0,0,1,0,0,0,[1475.]
c:25039,0,0,0,0,0,0,1,0,0,0,[1476.]
c:27339,0,0,0,0,0,0,1,0,0,0,[1478.]
c:47649,0,0,0,0,0,0,1,0,0,0,[1478.]
c:2080,0,0,0,0,0,0,1,0,0,0,[1479.]
c:40271,0,0,0,0,0,0,1,1,0,0,[1480.]
c:5411,0,0,0,0,0,0,1,0,0,0,[1480.]
c:12372,0,0,0,0,0,0,1,0,0,0,[1481.]
c:185112,0,0,0,0,0,0,1,0,0,0,[1482.]
c:20454,0,0,0,1,0,0,0,0,0,0,[1483.]
c:1789,0,0,0,0,0,0,1,0,0,0,[1484.]
c:27157,0,0,0,0,0,0,1,0,0,0,[1485.]
c:22168,0,0,0,0,0,0,1,0,0,0,[1485.]
c:4455,0,0,0,0,0,0,1,0,0,0,[1485.]
c:51378,0,0,0,0,0,0,1,0,0,0,[1486.]
c:4429,0,0,0,0,0,0,1,0,0,0,[1489.]
c:282,0,0,0,0,0,0,1,0,0,0,[1489.]
c:152348,0,0,0,0,0,0,1,0,0,0,[1490.]
c:12348,0,0,0,0,0,0,1,0,0,0,[1491.]
c:84247,0,0,0,0,0,0,1,0,0,0,[1492.]
c:11709,0,0,0,0,0,0,1,1,0,0,[1492.]
c:2180,0,0,0,0,0,0,1,0,0,0,[1492.]
c:20412,0,0,0,0,0,0,1,0,0,0,[1492.]
c:22994,0,0,0,0,0,0,1,0,0,0,[1493.]
c:11714,0,0,0,0,0,0,1,1,0,0,[1493.]
c:10199,0,0,0,0,0,0,1,0,0,0,[1494.]
c:50732,0,0,0,0,0,0,1,0,0,0,[1494.]
c:5543,0,0,0,0,0,0,1,0,0,1,[1495.]
c:228,0,0,0,0,0,0,1,0,0,0,[1496.]
c:40782,0,0,0,0,0,0,1,0,0,0,[1498.]
c:10427,0,0,0,0,0,0,1,0,0,0,[1501.]
c:41888,0,0,0,0,0,0,1,0,0,0,[1502.]
c:6030,0,0,0,0,0,0,1,0,1,0,[1502.]
c:2593,0,0,0,0,0,0,1,0,1,0,[1502.]
c:1705,0,0,0,0,0,0,1,0,0,0,[1505.]
c:49876,0,0,0,0,0,0,1,1,0,0,[1507.]
c:18470,0,0,0,0,0,0,1,0,0,0,[1508.]
c:64062,0,0,0,0,0,0,1,0,0,0,[1510.]
c:4111,0,0,0,0,0,0,1,0,0,0,[1510.]
c:21308,0,0,0,0,0,0,1,0,0,0,[1512.]
c:52346,0,0,0,0,0,0,1,0,0,0,[1514.]
c:48191,0,0,0,0,0,0,1,0,0,0,[1514.]
c:2709,0,0,0,0,0,0,1,0,0,0,[1516.]
c:15751,0,0,0,0,0,0,1,1,0,0,[1518.]
c:21259,0,0,0,0,0,0,1,0,0,0,[1518.]
c:6706,0,0,0,0,0,0,1,0,1,0,[1518.]
c:1053,0,0,0,0,0,0,1,0,0,0,[1519.]
c:28377,0,0,0,0,0,0,1,0,0,0,[1519.]
c:20148,0,0,0,0,0,0,1,1,0,0,[1520.]
c:3455,0,0,0,0,0,0,1,1,0,0,[1520.]
c:14218,0,0,0,0,0,0,1,0,0,0,[1520.]
c:1093,0,0,0,0,0,0,1,0,0,0,[1520.]
c:3648,0,0,0,0,0,0,1,0,0,0,[1521.]
c:6482,0,0,0,0,0,0,1,0,0,0,[1521.]
c:146,0,0,0,0,0,0,1,0,0,0,[1521.]
c:64172,0,0,0,0,0,0,1,0,0,0,[1522.]
c:38,0,0,0,0,0,0,1,0,0,0,[1522.]
c:5696,0,0,0,0,0,0,1,0,0,0,[1522.]
c:11722,0,0,0,0,0,0,1,0,0,1,[1522.]
c:1611,0,0,0,0,0,0,1,1,0,0,[1522.]
c:1978,0,0,0,0,0,0,1,0,0,0,[1525.]
c:6362,0,0,0,0,0,0,1,0,0,0,[1529.]
c:71062,0,0,0,0,0,0,1,0,0,0,[1529.]
c:20146,0,0,0,0,0,0,1,0,0,0,[1530.]
c:919,0,0,0,0,0,0,1,0,0,0,[1532.]
c:197,0,0,0,0,0,0,1,0,1,0,[1535.]
